postcode,month,Category,Category_Spend,lag_1,lag_2,lag_3,Average_Age,Average_Income,Population_Size,Employment_Rate,Consumer_Confidence,Market_Saturation,Savings_Rate,Credit_Utilization,Gender_Female,Gender_Male,Age_Group_20-30,Age_Group_30-40,Age_Group_40-50,Age_Group_50-60,Age_Group_60+,Age_Group_<20,Predicted_Spend,latitude,longitude
AB24 1WF,12,Utilities,4660.700000000001,5144.700000000001,4607.900000000001,1414.0,18,77624,24592,84.52,79.12,1,0.6907662300425556,0.3649505992305695,True,False,False,False,False,True,False,False,2893.3584,57.167991,-2.089408
AB24 1WG,12,Shopping,1872.0,4076.75,4466.599999999999,3532.0,29,35331,18964,94.77,72.02,6,0.2457225714201862,0.704744057675898,False,True,False,False,False,False,False,True,3295.83914,57.167282,-2.088794
AB24 1WH,12,Food,1860.25,4258.75,4195.0,3597.0,38,86210,25667,59.58,82.54,9,0.5071938361309293,0.4682373824340422,True,False,False,False,True,False,False,False,3292.2273899999996,57.167416,-2.088959
AB24 1WS,12,Healthcare,3814.0,2029.0,5006.3,3905.0,28,110917,22315,81.75,99.82,4,0.7454312116650447,0.3161014967152563,False,True,False,False,True,False,False,False,3086.8051000000005,57.173332,-2.095242
AB24 1WT,12,Food,6777.75,1755.0,1398.0,3692.0,23,44061,15348,85.64,88.67,3,0.4718847507098024,0.3510004844125014,False,True,True,False,False,False,False,False,2612.0904,57.172568,-2.094843
AB24 1WU,12,Utilities,3056.9,2622.0,3807.1,5212.900000000001,37,69880,37664,56.76,83.17,1,0.2629596499279728,0.3994159366774555,False,True,False,False,False,True,False,False,3057.04034,57.175265,-2.103417
AB24 1XA,12,Food,2938.25,5067.5,4776.0,4402.0,64,96778,27211,99.64,97.99,2,0.3262299660057989,0.6281679752189896,False,True,False,False,True,False,False,False,2786.81494,57.169021,-2.093213
AB24 1XB,12,Utilities,4451.0,4518.0,4510.0,5248.1,31,61124,32548,89.84,73.63,6,0.4332880045582779,0.5842900179153017,True,False,True,False,False,False,False,False,3384.4751,57.167521,-2.093524
AB24 1XD,12,Transportation,1154.0,3020.85,2346.0,1552.95,18,102306,36479,94.59,71.5,9,0.4738745827054932,0.4575483873620114,True,False,False,True,False,False,False,False,2803.3124199999997,57.167798,-2.094632
AB24 1XE,12,Utilities,4319.0,4132.0,1807.3,4855.0,51,72530,25456,57.71,77.14,6,0.361547227905838,0.6275566180951434,False,True,False,False,False,False,False,True,3070.3692999999994,57.170026,-2.094208
AB24 1XF,12,Utilities,2546.0,2506.9,2319.9,5991.920000000001,37,119135,45880,66.92,83.64,4,0.2738129153132871,0.5067262762840703,False,True,True,False,False,False,False,False,3361.5040000000004,57.171302,-2.09393
AB24 1XG,12,Food,7915.249999999999,2648.75,3004.0,1551.0,44,66693,21920,83.57,88.43,5,0.6433293777710123,0.3149799642208405,True,False,False,False,False,True,False,False,2379.51618,57.171878,-2.09332
AB24 1XH,12,Shopping,1612.65,4467.0,2939.4,3051.0,35,71195,12468,85.09,71.03,4,0.2351612125539942,0.7658273217549754,False,True,True,False,False,False,False,False,3099.591,57.169524,-2.092867
AB24 1XJ,12,Utilities,2831.4,887.7,5716.040000000001,4903.0,21,95845,46902,53.67,70.01,6,0.3000370113008587,0.6379445805950099,True,False,False,False,False,True,False,False,3265.3077000000003,57.169068,-2.091179
AB24 1XL,12,Shopping,8648.25,4725.349999999999,4850.7,1290.0,22,71103,12138,74.84,66.44,2,0.2271727643362736,0.6462214671868752,True,False,False,False,False,True,False,False,2845.7669,57.167382,-2.086479
AB24 1XN,12,Healthcare,3733.0,3721.9,1815.0,1678.3,24,86016,12686,80.33,66.68,4,0.4565113048194364,0.3865432039478968,True,False,True,False,False,False,False,False,2729.84756,57.173739,-2.091356
AB24 1XP,12,Utilities,2850.0,1776.0,5237.1,3705.0,67,102846,42208,86.85,62.26,7,0.3974263298578186,0.7107395281612521,False,True,False,False,False,False,False,True,3151.9873599999996,57.177415,-2.09985
AB24 1XQ,12,Utilities,995.8300000000002,4654.0,4719.0,4162.0,39,30375,33605,61.43,89.35,1,0.5090357137411764,0.5057864370122653,True,False,False,False,False,True,False,False,3219.7862000000005,57.17131,-2.095551
AB24 1XR,12,Food,8615.25,5053.75,4508.0,3804.0,20,97124,27782,54.04,68.75,1,0.318728982824653,0.5036936877800023,True,False,False,False,False,False,False,True,2940.3723999999993,57.175539,-2.098175
AB24 1XS,12,Utilities,2825.0,4334.0,1796.8500000000004,4004.0,58,69747,9570,85.48,82.18,6,0.5605827563303818,0.471590877322825,False,True,False,False,False,False,False,True,3108.2315399999998,57.174604,-2.098834
AB24 1XT,12,Food,3167.5,5567.5,2723.0,1979.0,42,37054,13543,78.41,67.74,2,0.6003829574196186,0.3886803414960945,True,False,True,False,False,False,False,False,3187.05596,57.172534,-2.092709
AB24 1XU,12,Food,6478.5,3285.0,2350.0,1931.0,45,67667,13935,62.72,73.68,1,0.2649731087140654,0.4446489976981466,True,False,False,False,False,False,True,False,2733.1829,57.172229,-2.09165
AB24 1XW,12,Shopping,6826.17,1203.0,4003.0,2975.4,47,117270,37591,74.71,97.29,5,0.3571942753684032,0.6247773090710078,False,True,False,False,False,True,False,False,2990.349260000001,57.165959,-2.091354
AB24 1XX,12,Food,2362.5,4183.75,3983.0,2416.0,27,87706,36467,96.78,62.87,8,0.4490945671751923,0.6097749367317699,True,False,False,False,True,False,False,False,2866.64467,57.166024,-2.088857
AB24 1XZ,12,Shopping,3223.3500000000004,3868.0,832.0,1842.3,66,79429,48108,93.72,89.49,7,0.7644293510651176,0.3023243246198228,True,False,False,False,False,False,True,False,3182.47029,57.173467,-2.093439
AB24 1YA,12,Shopping,3805.5225,5056.549999999999,2329.9,733.6999999999999,24,95190,13751,62.45,79.99,4,0.3018642943502881,0.6363618164658821,True,False,False,True,False,False,False,False,2996.1610000000005,57.171186,-2.093053
AB24 1ZS,12,Utilities,1036.2,5306.400000000001,1925.0,5777.750000000001,65,30220,19506,93.57,91.89,3,0.5327269526727393,0.3897250154366263,False,True,False,False,False,False,False,True,3140.5032600000004,57.16473,-2.09011
AB24 2AA,12,Food,6305.25,3408.75,1929.0,4425.0,38,29938,42985,84.78,82.46,2,0.5251414219488784,0.4497466705836378,True,False,True,False,False,False,False,False,3124.6443,57.166306,-2.116835
AB24 2AB,12,Food,4208.75,5253.75,4132.0,1743.0,24,48335,25548,81.31,97.23,1,0.394060800121593,0.4803272363211171,False,True,True,False,False,False,False,False,2907.0188,57.166781,-2.11839
AB24 2AE,12,Food,4744.25,5207.5,4041.0,4071.0,24,58818,10469,94.5,70.81,6,0.690682297589269,0.3626086651854662,True,False,False,False,False,False,True,False,2453.5627999999997,57.167695,-2.120642
AB24 2AH,12,Food,2182.25,4128.75,4502.0,3887.0,29,94973,32654,56.51,93.02,5,0.3518434325770827,0.5170067013879744,True,False,True,False,False,False,False,False,2947.272000000001,57.168332,-2.122066
AB24 2AS,12,Food,2287.25,5820.0,2358.0,4341.0,53,90813,24554,64.85,92.25,3,0.6790570453944891,0.3253225743412817,True,False,False,False,False,True,False,False,3152.3114000000005,57.169365,-2.12202
AB24 2AX,12,Healthcare,804.7,958.0,3309.8,2814.5,50,33796,19901,65.4,62.3,4,0.4330124351571921,0.4482019657394349,True,False,False,False,False,False,True,False,3068.0994,57.170334,-2.12328
AB24 2BA,12,Food,3860.5,5338.75,3847.0,4706.0,65,58359,34296,56.38,80.55,4,0.692794735583624,0.3510254955633722,True,False,False,False,False,True,False,False,2790.1832,57.170933,-2.125994
AB24 2BD,12,Food,7195.999999999999,6242.5,4069.0,1653.0,18,45593,10657,77.32,92.05,4,0.6278713081786702,0.3440995068161944,True,False,False,False,True,False,False,False,2896.5156,57.17103,-2.127582
AB24 2BE,12,Healthcare,2424.5,4877.6,2629.0,3136.0,44,69133,7471,85.72,65.98,5,0.2208572805184851,0.4993134160463102,True,False,False,False,False,False,True,False,3090.6838199999997,57.167015,-2.117713
AB24 2BG,12,Utilities,3978.7,2261.6000000000004,5147.340000000001,2104.0,31,38142,43098,71.86,65.6,4,0.3082600220121577,0.4941505850550944,False,True,False,True,False,False,False,False,3023.3122000000008,57.173116,-2.142159
AB24 2BH,12,Healthcare,1414.0,4478.5,3278.0,3845.4,51,57087,7213,92.2,75.11,6,0.3315964059915133,0.6122309314199299,True,False,False,False,False,False,False,True,2734.99032,57.171713,-2.127485
AB24 2BL,12,Shopping,4814.55,3177.45,2472.3,4291.799999999999,41,37685,37518,77.21,70.6,7,0.406933119606148,0.4982454137036207,True,False,True,False,False,False,False,False,2965.754299999999,57.172394,-2.12886
AB24 2BP,12,Healthcare,2528.5,3648.0,2306.2000000000003,3062.0,28,73160,16877,77.38,63.08,5,0.6933276275263758,0.3655459232558158,True,False,False,False,False,True,False,False,3325.601919999999,57.173159,-2.143946
AB24 2BQ,12,Food,2493.75,4548.75,4816.0,3279.0,41,96149,19314,64.03,62.15,2,0.4420159529958269,0.6609794026686133,True,False,True,False,False,False,False,False,3204.0985999999994,57.172368,-2.144273
AB24 2BR,12,Food,7957.249999999999,5626.25,1763.0,4459.0,62,93451,33747,68.76,99.21,8,0.3342345102024498,0.5132127550944265,True,False,False,False,False,False,False,True,2962.8952000000004,57.173003,-2.147616
AB24 2BT,12,Utilities,1267.0,4399.0,1468.0,5185.400000000001,36,113195,44558,93.21,87.07,5,0.5372568453344543,0.4717329880269315,True,False,False,True,False,False,False,False,3165.4623600000004,57.172255,-2.141015
AB24 2BX,12,Utilities,2196.0,3321.0,1146.0,3830.0,44,44441,30959,86.16,86.45,6,0.3022838658176076,0.6515345848819561,False,True,True,False,False,False,False,False,2849.1466500000006,57.172287,-2.137145
AB24 2DB,12,Shopping,7663.5,4903.599999999999,2310.0,2799.675,28,37556,33625,54.79,89.39,7,0.5810513086096568,0.3742594275742958,False,True,False,False,False,False,True,False,3092.3464000000004,57.171869,-2.132596
AB24 2DD,12,Utilities,5072.1,1467.7300000000002,4617.0,4646.400000000001,59,27899,6633,60.16,93.05,6,0.486680336709388,0.3705685572339418,False,True,False,False,True,False,False,False,3302.9614799999995,57.171557,-2.130395
AB24 2DU,12,Utilities,3581.6000000000004,4182.200000000001,4183.3,2598.2000000000003,43,44712,6448,55.18,91.8,8,0.4470134727304203,0.4238149025692143,True,False,False,False,False,True,False,False,3690.4261000000006,57.172375,-2.138171
AB24 2DY,12,Food,7829.499999999999,5716.25,4527.0,4789.0,29,40879,9686,67.48,72.98,9,0.6420507926519101,0.3745584146842988,True,False,False,False,False,False,False,True,2709.4117499999993,57.172064,-2.135308
AB24 2EE,12,Food,7209.999999999999,4478.75,1975.0,3701.0,47,99163,9514,86.87,67.94,6,0.3892345728879318,0.5886795613558435,True,False,False,False,True,False,False,False,3058.1244999999994,57.171316,-2.128542
AB24 2EH,12,Healthcare,1129.0,968.0,1946.0,3802.0,65,54110,16027,98.55,92.23,7,0.234994429596429,0.4062769987318828,False,True,True,False,False,False,False,False,2629.1174000000005,57.170788,-2.127152
AB24 2EU,12,Healthcare,5179.2,3755.0,3817.0,2116.0,64,110488,26763,90.44,71.67,4,0.4425296312950794,0.4214957997497074,True,False,False,False,False,True,False,False,3006.2362999999996,57.170556,-2.125381
AB24 2EW,12,Utilities,3055.8,2831.0,3618.0,4688.0,37,64622,15212,68.65,93.0,4,0.3679658734771686,0.6367150886260795,False,True,False,False,False,True,False,False,3179.4309999999996,57.17042,-2.126704
AB24 2FF,12,Utilities,4497.0,3946.0,4795.2300000000005,4486.0,31,107503,10378,79.2,91.02,2,0.5687929897154927,0.3208816652067244,False,True,False,False,False,False,False,True,2971.0943399999996,57.171217,-2.109938
AB24 2GE,12,Healthcare,1135.0,2025.0,2697.0,3302.0,56,68667,12151,63.62,99.37,1,0.710457292471322,0.3046395395102827,True,False,False,False,True,False,False,False,2985.3981000000013,57.172938,-2.141183
AB24 2GF,12,Utilities,4864.200000000001,3535.0,5420.8,1561.0,69,47021,36727,51.67,71.23,8,0.4757026478299464,0.6137243434984376,True,False,False,False,False,False,True,False,3067.8506400000006,57.172931,-2.139364
AB24 2GG,12,Utilities,1437.7,4679.400000000001,2842.0,1745.0,25,46760,43146,65.83,71.25,6,0.479321768787421,0.4789047955111878,False,True,False,False,False,False,True,False,2942.2927,57.172606,-2.132516
AB24 2GH,12,Food,5958.75,5303.75,4011.0,3569.0,20,72327,5938,89.35,69.41,5,0.4215345035069168,0.5578559392785931,False,True,True,False,False,False,False,False,3048.7691999999997,57.172826,-2.136155
AB24 2PT,12,Food,8233.75,4525.0,4332.0,3607.0,60,116940,9123,90.51,73.46,2,0.6651559642540832,0.3710731755193834,False,True,False,False,True,False,False,False,2918.6803499999996,57.167178,-2.117003
AB24 2PX,12,Healthcare,3411.0,5025.8,4824.3,3349.0,67,71705,47934,60.08,94.26,3,0.5294452997440235,0.4311989873516364,False,True,True,False,False,False,False,False,2875.802550000001,57.166811,-2.114902
BB1 3HJ,12,Utilities,3371.0,3889.0,4899.0,4962.0,56,79809,27670,88.03,64.68,8,0.5959424665217203,0.4720054442860751,True,False,False,True,False,False,False,False,2948.6519999999996,53.75333,-2.450445
BB1 3HL,12,Utilities,1873.0,4972.0,3660.0,4787.0,24,93725,29506,60.61,84.79,3,0.6236762558688772,0.3281496227849635,False,True,False,True,False,False,False,False,2799.5998,53.750024,-2.456991
BB1 3HN,12,Utilities,3007.0,4423.0,3302.2000000000003,3739.0,56,102578,23425,94.7,69.37,3,0.2092729635470483,0.7586982646531483,True,False,False,False,True,False,False,False,3003.8108999999995,53.75171,-2.45337
BB1 3HP,12,Food,7720.999999999999,3042.5,3566.0,3909.0,32,26062,27084,69.74,74.52,9,0.4276499607556642,0.6387162649872887,True,False,False,False,True,False,False,False,3028.876169999999,53.756595,-2.45004
BB1 3HQ,12,Shopping,2827.7925,3720.6,4232.0,2229.85,25,104837,31220,57.75,64.77,1,0.6119255666751,0.4205432912213095,False,True,False,False,False,False,True,False,3059.8571000000015,53.74978,-2.459824
BB1 3HR,12,Healthcare,3768.0,3141.0,1235.0,4178.2,42,81689,35137,54.89,96.97,5,0.7061664792427158,0.3197607017602923,True,False,False,False,False,False,False,True,3304.811040000001,53.753951,-2.445402
BB1 3HT,12,Food,3003.0,5342.5,4000.0,2808.0,40,39303,5208,57.26,94.05,9,0.2686445588570225,0.3314036854416344,True,False,False,False,False,True,False,False,3184.2547399999994,53.759,-2.447
BB1 3HU,12,Food,4576.25,3073.75,4392.0,3804.0,35,103227,38963,74.17,87.8,5,0.3164941777561297,0.5878154431042868,True,False,False,False,True,False,False,False,3123.5888999999997,53.755014,-2.450554
BB1 3HW,12,Shopping,7140.900000000001,3002.65,2291.4,4864.5,33,33615,25714,52.04,90.1,5,0.3389434328663208,0.6588153381628727,True,False,False,False,True,False,False,False,2932.6658500000003,53.752421,-2.448418
BB1 3HY,12,Shopping,3919.5,3383.3,3896.1,4232.0,48,25125,21029,50.13,76.17,6,0.2375066721002027,0.3960412369195428,False,True,True,False,False,False,False,False,2875.6205000000004,53.751346,-2.445178
BB1 3JA,12,Food,3590.9999999999995,3421.25,2752.0,4407.0,67,49344,25172,84.17,84.65,9,0.509638727639187,0.476094712754608,False,True,False,False,False,False,True,False,3144.3066099999996,53.752353,-2.44493
BB1 3JB,12,Shopping,3073.005,4333.0,1074.6,3570.0,27,30319,27415,94.27,77.97,8,0.2557349646945462,0.6242058290934567,False,True,False,False,True,False,False,False,3014.0858000000003,53.751612,-2.445802
BB1 3JD,12,Entertainment,2253.6,1821.0,2994.0,1576.8,21,33817,43872,99.1,86.86,2,0.5257930590610853,0.4447491232538746,False,True,False,False,False,True,False,False,2755.35168,53.749095,-2.443835
BB1 3JL,12,Food,2880.5,5347.5,2973.0,2964.0,55,56614,43478,62.51,84.26,1,0.6466566592126874,0.3718339280958891,False,True,False,False,True,False,False,False,3231.1452999999997,53.749598,-2.455607
BB1 3JP,12,Shopping,2691.0,2884.0,5083.0,4011.2,37,28905,5879,61.38,99.29,7,0.4272200611201437,0.3109247687254087,False,True,False,False,True,False,False,False,3118.850499999999,53.74861,-2.453261
BB1 3JR,12,Utilities,2740.1000000000004,5705.150000000001,1886.5,1863.0,33,34713,46612,84.82,95.69,1,0.7027311032861029,0.3602685225320398,True,False,False,False,False,False,False,True,2953.0620400000003,53.748788,-2.451216
BB1 3JS,12,Food,7873.249999999999,3225.0,4146.0,4580.0,31,49411,6500,84.53,64.78,2,0.6130007510286117,0.3793873753343382,False,True,False,False,False,False,False,True,2968.4168,53.74898,-2.45281
BB1 3JT,12,Healthcare,877.0,2578.0,5029.7,2083.9,51,69662,42657,96.67,61.39,8,0.6358104083122578,0.4060047609879456,True,False,False,False,True,False,False,False,2914.9019,53.750049,-2.452958
BB1 3JU,12,Utilities,1126.4,2793.0,4832.3,4945.0,36,102188,24971,71.27,87.96,4,0.6277709580297585,0.403185661944785,True,False,False,False,False,True,False,False,3326.0202499999996,53.750226,-2.451261
BB1 3JW,12,Utilities,1598.3000000000002,5443.900000000001,4665.1,2151.6000000000004,38,62928,23477,67.08,97.25,8,0.5099003853379512,0.4610746555600888,False,True,False,False,False,False,True,False,3182.083450000001,53.7491,-2.454585
BB1 3JX,12,Utilities,2904.0,4228.400000000001,1220.0,3436.4,20,79129,5650,57.03,73.02,6,0.310113610484975,0.8111477268124382,True,False,True,False,False,False,False,False,2943.37162,53.750945,-2.451345
BB1 3JY,12,Healthcare,2758.0,4626.7,1941.0,3045.0,26,97720,16949,95.29,70.58,9,0.6174794955818064,0.3741759799275065,True,False,False,False,True,False,False,False,3143.6001800000004,53.749134,-2.450006
BB1 3JZ,12,Utilities,1196.0,2673.0,4001.8,4238.0,49,111717,8236,95.41,87.07,7,0.7629799285528287,0.3029767263073506,False,True,False,False,True,False,False,False,2708.1030600000004,53.749808,-2.447542
BB1 3LA,12,Food,5069.75,5452.5,2596.0,2416.0,65,35951,39104,50.66,94.38,7,0.4952560881370806,0.3457071341249935,True,False,True,False,False,False,False,False,3325.98224,53.748216,-2.447919
BB1 3LB,12,Food,7147.0,1455.0,4889.0,2400.0,51,61735,27656,93.14,97.88,4,0.433729024013301,0.5836715834517032,True,False,False,False,False,False,True,False,2674.8077000000008,53.749107,-2.447549
BB1 3LD,12,Food,2066.75,4353.75,2332.0,1594.0,53,62689,36627,56.06,60.71,8,0.5127009624544714,0.4888789738072922,True,False,False,False,True,False,False,False,2992.0312599999993,53.75125,-2.446677
BB1 3LE,12,Shopping,1329.9,2884.0,2578.0,3763.95,36,63255,8577,83.25,97.85,3,0.2797976559858646,0.368901413668167,True,False,True,False,False,False,False,False,2945.6777000000006,53.752096,-2.448612
BB1 3LF,12,Food,6545.0,5225.0,3019.0,2346.0,34,95189,19919,59.28,65.88,2,0.5293341469462736,0.4792556193865164,False,True,False,False,True,False,False,False,2768.2406499999993,53.751568,-2.448227
BB1 3LG,12,Utilities,2329.8,1398.1,3553.0,2096.0,48,49526,38970,94.73,87.92,2,0.4767545378768395,0.4889102437421053,False,True,False,False,False,True,False,False,2965.7102999999993,53.751476,-2.450926
BB1 3LH,12,Food,8002.749999999999,5166.25,3025.0,2312.0,39,84903,24380,50.17,97.54,8,0.3792165023367645,0.5735570889965332,False,True,False,False,False,True,False,False,3156.39335,53.74939,-2.448902
BB1 3LJ,12,Food,2611.0,6248.75,2902.0,2604.0,60,60584,43062,63.91,80.21,2,0.4882728150737952,0.4989079699767652,True,False,False,False,False,False,True,False,3117.7088,53.748101,-2.449768
BB1 3LL,12,Shopping,5600.4,2643.3,2214.0,2069.1,18,57128,5267,97.1,68.95,1,0.660718763948482,0.3777145209116682,False,True,False,True,False,False,False,False,2674.6278,53.74918,-2.452099
BB1 3LN,12,Utilities,1659.9,3948.0,4558.0,5210.700000000001,67,109424,38441,73.72,64.2,9,0.4823194506924508,0.3819794379783117,True,False,False,False,False,True,False,False,2991.6657999999998,53.749872,-2.452258
BB1 3LP,12,Utilities,1751.0,1944.8,4583.0,2678.5,25,60577,19387,66.38,75.21,5,0.3286406346209838,0.4392796371911969,True,False,False,False,False,False,False,True,2774.1539000000002,53.746317,-2.438967
BB1 3LQ,12,Utilities,1124.2,5495.6,1321.0,4866.400000000001,40,72982,10634,70.31,94.81,6,0.5352505029066702,0.4096682991519198,True,False,False,False,False,False,True,False,3136.305500000001,53.750638,-2.449264
BB1 3LR,12,Shopping,3202.29,1624.0,3225.6,844.0999999999999,63,99497,14933,94.75,70.2,5,0.3405446863496425,0.4413733914211301,True,False,False,False,False,False,True,False,3064.2335500000004,53.746913,-2.438049
BB1 3LS,12,Food,3827.25,1845.0,4081.0,3758.0,34,55392,29510,98.81,76.17,9,0.2871132170338263,0.6091371476871738,False,True,False,False,False,False,False,True,2798.6683499999995,53.749816,-2.43312
BB1 3LU,12,Food,4518.5,3551.25,3227.0,3069.0,36,65588,30576,70.32,94.05,3,0.5308547819758211,0.3219012015220012,True,False,False,False,False,True,False,False,2672.191650000001,53.749041,-2.433886
BB1 3LW,12,Food,8519.0,4011.25,1691.0,1530.0,27,100156,35929,90.95,62.06,3,0.5378071166532206,0.4127916413625811,True,False,True,False,False,False,False,False,2865.699090000001,53.745977,-2.438539
BB1 3LX,12,Utilities,3558.5000000000005,3341.0,3125.0,1225.0,58,119818,6823,91.9,95.87,4,0.4539823863251355,0.4664167307119191,True,False,False,False,False,True,False,False,3115.253600000001,53.747821,-2.435617
BB1 3LY,12,Food,4721.5,3455.0,4603.0,4272.0,27,62096,17784,58.22,97.37,5,0.5827920448466155,0.3662881918038184,False,True,False,False,False,False,False,True,2921.415900000001,53.748854,-2.433186
BB1 3LZ,12,Food,4128.25,4121.25,3666.0,4952.0,66,78835,13226,90.32,78.5,8,0.6166031567517476,0.4311362981091109,False,True,False,True,False,False,False,False,3071.60195,53.748595,-2.432926
BB1 3NA,12,Food,4091.5,2798.75,2243.0,4336.0,53,72381,9176,85.62,94.07,8,0.242342404183058,0.6773106218566058,False,True,False,False,False,False,True,False,2917.3145,53.747859,-2.435026
BB1 3NB,12,Shopping,4884.75,4341.0,2662.25,3673.0,54,44621,45524,92.13,65.01,1,0.4476913426777709,0.4935305951722405,False,True,False,True,False,False,False,False,2861.4930200000003,53.74792,-2.433252
BB1 3ND,12,Shopping,7318.35,4351.0,2564.0,3161.0,57,56210,31497,58.84,78.53,3,0.5052112631996499,0.5715914342318099,False,True,False,False,False,True,False,False,2918.7830200000008,53.747578,-2.433249
BB1 3NG,12,Shopping,8624.85,4404.0,2777.0,3405.0,18,71574,39626,74.93,84.03,7,0.4927169104378567,0.4313720518721625,True,False,False,False,False,False,True,False,3180.34303,53.746985,-2.433152
BB1 3NH,12,Healthcare,760.0,1851.2,1771.0,3383.9,52,92776,41006,91.91,72.71,9,0.5646502701324737,0.4398916948152314,False,True,False,True,False,False,False,False,2740.2017299999993,53.747555,-2.437161
BB1 3NJ,12,Healthcare,1890.0,1571.0,3502.0,4722.900000000001,48,105276,38512,77.33,73.55,8,0.4493854647123974,0.3873432136277732,False,True,True,False,False,False,False,False,3039.3676200000004,53.748535,-2.436913
BB1 3NN,12,Utilities,4728.900000000001,4258.1,3014.0000000000005,4934.6,48,26760,39804,57.38,60.82,5,0.3215404833868412,0.6032269708988628,False,True,True,False,False,False,False,False,3142.5357999999997,53.74831,-2.441991
BB1 3NP,12,Utilities,2378.0,2759.0,1848.0,3708.0,30,63879,10592,63.73,72.2,9,0.2241235046066175,0.7844053939910643,True,False,True,False,False,False,False,False,2727.044880000001,53.749945,-2.442296
BB1 3NQ,12,Utilities,4338.0,4501.0,4505.0,2575.1000000000004,32,53244,8669,71.03,77.07,4,0.3151708148835876,0.7031308330591562,False,True,False,True,False,False,False,False,3160.6945,53.748092,-2.4375
BB1 3NR,12,Food,6930.0,5070.0,4309.0,4942.0,22,61694,37474,67.75,99.22,7,0.4680080294869956,0.4178651789209769,True,False,True,False,False,False,False,False,3059.6325999999995,53.750085,-2.443434
BB1 3NS,12,Healthcare,3412.5,3455.4,2913.0,2831.0,32,61230,10904,68.98,61.14,2,0.6153279323437731,0.3738187025575938,True,False,False,False,False,True,False,False,3155.2440000000006,53.749027,-2.442559
BB1 3NT,12,Utilities,1100.0,4915.900000000001,4342.6900000000005,4165.700000000001,18,51501,31078,84.47,99.27,2,0.2986699639090797,0.3167672938328551,True,False,False,False,False,True,False,False,3071.3068999999996,53.759572,-2.449162
BB1 3NU,12,Utilities,2275.9,2598.0,2259.4,3694.0,46,37122,24515,77.46,85.48,2,0.2933336560621217,0.7264111626422565,False,True,False,False,True,False,False,False,2993.8986000000004,53.762635,-2.45015
BB1 3NW,12,Utilities,2187.9,4591.400000000001,3550.8,4636.0,62,32193,9420,96.19,89.07,7,0.7171845161777876,0.339055003788521,False,True,False,False,True,False,False,False,2955.5783000000006,53.74932,-2.441031
BB1 3NY,12,Utilities,3821.4,3647.0,954.0,3402.0,35,94168,10982,90.94,82.67,9,0.6169734502915676,0.3713870000978813,True,False,False,False,False,True,False,False,2820.661720000001,53.747918,-2.441016
BB1 4AA,12,Food,3531.5,4727.5,2779.0,4608.0,34,92593,21315,99.44,83.83,2,0.2289454875831697,0.3066976030041369,False,True,True,False,False,False,False,False,3068.8735499999993,53.770548,-2.460962
BB1 4AB,12,Utilities,1663.0,5999.18,3585.0,2533.74,48,95840,20883,74.47,78.19,9,0.684366061599786,0.3761879158457396,False,True,False,True,False,False,False,False,2903.0438900000004,53.774784,-2.448308
BB1 4AD,12,Utilities,3215.0,4911.0,4011.7,1453.1,47,102814,35177,77.11,74.32,3,0.5488551807089677,0.5117243705805459,True,False,False,False,True,False,False,False,3126.4756000000007,53.781208,-2.446464
BB1 4AE,12,Utilities,4576.0,1721.5000000000002,2016.3,4664.0,36,63179,36615,92.36,86.07,9,0.5031164958509278,0.3677818565843787,True,False,False,False,False,False,True,False,3270.151399999999,53.78763,-2.452391
BB1 4AF,12,Healthcare,1484.0,3857.0,4561.7,4329.0,66,73080,43219,77.4,94.69,5,0.6969004942904832,0.3296228917599284,False,True,True,False,False,False,False,False,3206.8897,53.786,-2.465
BB1 4AG,12,Food,2149.0,2030.0,1093.0,3995.0,32,68471,26874,77.64,81.37,8,0.4487926596284332,0.4684317331899839,True,False,False,True,False,False,False,False,2453.2987,53.782237,-2.464444
BB1 4AH,12,Food,3865.75,2632.5,3714.0,1961.0,31,110171,48210,71.75,80.71,1,0.5848606492702452,0.4160592708034923,False,True,True,False,False,False,False,False,2474.38443,53.778437,-2.42739
BB1 4AJ,12,Utilities,4939.0,1007.0,2257.2000000000003,4675.0,60,32088,13156,58.89,93.67,2,0.6978106639726305,0.3307931646143336,False,True,False,True,False,False,False,False,2703.4356000000007,53.777203,-2.418015
BB1 4AL,12,Food,5370.75,4953.75,2595.0,3922.0,20,65226,30448,81.04,91.4,7,0.2933714865447673,0.5873549516968393,False,True,True,False,False,False,False,False,2885.6029,53.773361,-2.424426
BB1 4AN,12,Healthcare,5153.2,4221.1,2460.0,5159.7,22,35509,28329,99.64,61.75,3,0.6228746733270749,0.4479814471686011,True,False,False,False,False,True,False,False,3168.5449000000003,53.776,-2.409
BB1 4AP,12,Entertainment,3446.4,810.0,650.0,1630.0,60,94599,5612,81.3,63.17,9,0.2079286661172771,0.9467575561562724,True,False,False,False,True,False,False,False,2879.1651999999985,53.768,-2.432
BB1 4AQ,12,Utilities,2956.0,5399.900000000001,4183.0,4461.0,42,59008,33962,95.64,68.3,9,0.2994252984034536,0.709594926499653,True,False,False,True,False,False,False,False,3076.0547,53.776367,-2.462118
BB1 4AR,12,Shopping,8139.299999999999,4519.5,4825.4,4809.299999999999,53,51213,30263,79.44,76.69,2,0.6014299801534302,0.4560138168909255,True,False,False,False,False,False,True,False,2982.9773,53.760987,-2.426121
